pyq_id,commission,year,paper,question_number,subject,micro_topic_id,question_type,cognitive_level,difficulty,recurrence,ca_linked,question_summary
APPSC-G1-2016-P5-Q13b,APPSC,2016,paper5,13b,Environment,MT-ENV-M5-5-002,ANALYTICAL,L3,medium,first_time,false,Impact of urbanisation on biodiversity
APPSC-G1-2016-P5-Q13c,APPSC,2016,paper5,13c,Environment,MT-ENV-M5-5-002,ANALYTICAL,L3,medium,first_time,false,Major threats to biodiversity and types of biodiversities
APPSC-G1-2016-P5-Q13d-i,APPSC,2016,paper5,13d-i,Environment,MT-ENV-M5-5-002,STATIC,L2,medium,first_time,false,National Bureau of Plant Genetic Resources (NBPGR)
APPSC-G1-2016-P5-Q13d-ii,APPSC,2016,paper5,13d-ii,Environment,MT-ENV-M5-5-003,STATIC,L2,easy,first_time,false,Wildlife sanctuaries note
APPSC-G1-2016-P5-Q14a,APPSC,2016,paper5,14a,Environment,MT-ENV-M5-5-007,STATIC,L2,medium,first_time,false,Types and characteristics of solid waste
APPSC-G1-2016-P5-Q14b-i,APPSC,2016,paper5,14b-i,Environment,MT-ENV-M5-5-007,STATIC,L2,medium,first_time,false,Short note on pyrolysis
APPSC-G1-2016-P5-Q14b-ii,APPSC,2016,paper5,14b-ii,Environment,MT-ENV-M5-5-007,STATIC,L2,medium,first_time,false,Short note on incineration
APPSC-G1-2016-P5-Q14c,APPSC,2016,paper5,14c,Environment,MT-ENV-M5-5-007,STATIC,L2,easy,first_time,false,Soil pollution definition and causes
APPSC-G1-2016-P5-Q14d,APPSC,2016,paper5,14d,Environment,MT-ENV-M5-5-007,ANALYTICAL,L3,medium,first_time,false,Noise pollution control and preventive measures
APPSC-G1-2016-P5-Q15a,APPSC,2016,paper5,15a,Environment,MT-ENV-M5-5-004,ANALYTICAL,L3,hard,first_time,false,El Nino causes and impact on global agriculture
APPSC-G1-2016-P5-Q15b,APPSC,2016,paper5,15b,Environment,MT-ENV-M5-5-004,ANALYTICAL,L3,medium,first_time,false,Impact of ozone layer depletion on living organisms
APPSC-G1-2016-P5-Q15c,APPSC,2016,paper5,15c,Environment,MT-ENV-M5-5-008,ANALYTICAL,L3,medium,first_time,false,Impact of human beings on water resources
APPSC-G1-2016-P5-Q15d-i,APPSC,2016,paper5,15d-i,Environment,MT-ENV-M5-5-009,STATIC,L2,easy,first_time,false,Short note on sustainable agriculture
APPSC-G1-2016-P5-Q15d-ii,APPSC,2016,paper5,15d-ii,Environment,MT-ENV-M5-5-007,STATIC,L2,easy,first_time,false,Short note on acid rain
APPSC-G1-2023-P3-Q1a,APPSC,2023,paper3,1a,Polity,MT-POLT-M3-2-002,ANALYTICAL,L3,hard,first_time,false,Scope of reasonable restrictions and test of reasonableness under Article 19
APPSC-G1-2023-P3-Q1b,APPSC,2023,paper3,1b,Polity,MT-POLT-M3-5-003,ANALYTICAL,L3,medium,first_time,false,Genesis of Inter-State Council relevance in Centre-State coordination
APPSC-G1-2023-P3-Q2a,APPSC,2023,paper3,2a,Polity,MT-POLT-M3-4-005,ANALYTICAL,L3,medium,repeat_topic,false,Governor discretionary functions and special responsibilities constitutional provisions
APPSC-G1-2023-P3-Q2b,APPSC,2023,paper3,2b,Polity,MT-POLT-M3-5-001,ANALYTICAL,L3,hard,first_time,true,NEP 2020 criticism and rationale for State to Concurrent list transfers
APPSC-G1-2023-P3-Q3a,APPSC,2023,paper3,3a,Polity,MT-POLT-M3-5-008,ANALYTICAL,L3,medium,repeat_topic,false,Political empowerment of women through Panchayat Raj scope and challenges
APPSC-G1-2023-P3-Q3b,APPSC,2023,paper3,3b,Polity,MT-POLT-M3-5-004,ANALYTICAL,L3,medium,first_time,false,Finance Commission credibility in promoting fiscal democracy in India
APPSC-G1-2023-P4-1A,APPSC,2023,paper4,1A,Economy,MT-ECON-M4-9-002,ANALYTICAL,L4,hard,first_time,true,Impact of New Age reforms on Indian economy in last 8 years and growth 2023-30
APPSC-G1-2023-P4-1B,APPSC,2023,paper4,1B,Economy,MT-ECON-M4-1-016,ANALYTICAL,L3,hard,first_time,true,Exchange rate determination of Indian Rupee and RBI role in defending it
APPSC-G1-2023-P4-2A,APPSC,2023,paper4,2A,Economy,MT-ECON-M4-3-001,ANALYTICAL,L3,hard,first_time,false,Monetary Policy Transmission issues and steps to overcome them
APPSC-G1-2023-P4-2B,APPSC,2023,paper4,2B,Economy,MT-ECON-M4-4-004,ANALYTICAL,L3,medium,first_time,false,Fiscal policy tools and customs/excise as flexible tools for revenue and inflation
APPSC-G1-2023-P5-Q1a,APPSC,2023,paper5,1a,Science & Technology,MT-SCI-M5-1-001,ANALYTICAL,L4,hard,first_time,false,Scientific Social Responsibility knowledge creation vs consumption India
APPSC-G1-2023-P5-Q1b,APPSC,2023,paper5,1b,Science & Technology,MT-SCI-M5-1-001,ANALYTICAL,L3,medium,first_time,false,Technology role in transforming healthcare sector India challenges
APPSC-G1-2023-P5-Q2a,APPSC,2023,paper5,2a,Science & Technology,MT-SCI-M5-2-002,ANALYTICAL,L3,medium,repeat_topic,false,Digital platforms public service accountability e-governance bottlenecks
APPSC-G1-2023-P5-Q2b,APPSC,2023,paper5,2b,Science & Technology,MT-SCI-M5-2-001,ANALYTICAL,L3,medium,first_time,true,Atmanirbhar Bharat impact on India IT sector global tech hub
APPSC-G1-2023-P5-Q3a,APPSC,2023,paper5,3a,Science & Technology,MT-SCI-M5-3-001,ANALYTICAL,L3,medium,first_time,true,Space junk challenges risks and Project NETRA
APPSC-G1-2023-P5-Q3b,APPSC,2023,paper5,3b,Science & Technology,MT-SCI-M5-3-001,ANALYTICAL,L3,medium,first_time,true,India space industry private sector investment despite ISRO success
APPSC-G1-2025-P2-001a,APPSC,2025,paper2,1a,History,MT-HIST-M2-2-003,ANALYTICAL,L2,medium,repeat_topic,false,Origin and expansion of Indus Valley Civilization
APPSC-G1-2025-P2-001b,APPSC,2025,paper2,1b,History,MT-HIST-M2-2-016,ANALYTICAL,L2,medium,repeat_topic,false,Teachings of Buddha and Mahavira - brief analysis
APPSC-G1-2025-P2-002a,APPSC,2025,paper2,2a,History,MT-HIST-M2-3-023,ANALYTICAL,L2,medium,first_time,false,Chalukya rulers of Kalyani contributions in sculpture architecture literature
APPSC-G1-2025-P4-1A,APPSC,2025,paper4,1A,Economy,MT-ECON-M4-1-015,ANALYTICAL,L4,very_hard,first_time,true,India Current Account Deficit and Balance of Payments factors and implications
APPSC-G1-2025-P4-1B,APPSC,2025,paper4,1B,Economy,MT-ECON-M4-1-005,ANALYTICAL,L3,hard,first_time,false,Infrastructure bottlenecks hindering manufacturing sector growth in India
APPSC-G1-2025-P5-Q1a,APPSC,2025,paper5,1a,Science & Technology,MT-SCI-M5-1-003,ANALYTICAL,L3,medium,first_time,false,NIRCA Rajamahendravaram research focus support to agriculture
APPSC-G1-2025-P5-Q1b,APPSC,2025,paper5,1b,Science & Technology,MT-SCI-M5-2-001,ANALYTICAL,L3,medium,repeat_topic,true,IoT technologies impact on household automation everyday tasks
APPSC-G1-2025-P5-Q2a,APPSC,2025,paper5,2a,Science & Technology,MT-SCI-M5-1-004,ANALYTICAL,L3,medium,first_time,false,C.V. Raman discovery of Raman Effect impact on global science
APPSC-G1-2025-P5-Q2b,APPSC,2025,paper5,2b,Science & Technology,MT-SCI-M5-1-003,ANALYTICAL,L3,medium,first_time,false,Major scientific institutes in AP and IISER Tirupati role
