pyq_id,commission,year,paper,question_number,subject,micro_topic_id,question_type,cognitive_level,difficulty,recurrence,ca_linked,question_summary
APPSC-G2-2025-P2-007,APPSC,2025,paper2,7,Economy,MT-ECON-G2P3-2-003,MCQ,L2,medium,first_time,false,Match monetary trade credit fiscal policy with tools
APPSC-G2-2025-P2-008,APPSC,2025,paper2,8,Economy,MT-AP_ECON-G2P3-5-002,MCQ,L3,medium,first_time,false,Environmental impacts of agricultural practices statements
APPSC-G2-2025-P2-009,APPSC,2025,paper2,9,Economy,MT-ECON-G2P3-2-001,MCQ,L3,medium,first_time,true,Indian economy resilience despite global geopolitical challenges
APPSC-G2-2025-P2-010,APPSC,2025,paper2,10,Economy,MT-ECON-G2P3-3-001,MCQ,L2,easy,first_time,false,SDR is currency of IMF in what form
APPSC-G2-2025-P2-011,APPSC,2025,paper2,11,Economy,MT-ECON-G2P3-2-003,MCQ,L2,medium,first_time,true,India rank in World Bank Logistic Performance Index 2023
APPSC-G2-2025-P2-012,APPSC,2025,paper2,12,Economy,MT-ECON-G2P3-4-001,MCQ,L3,medium,first_time,false,Transfer earnings not included in National Income assertion
APPSC-G2-2025-P2-013,APPSC,2025,paper2,13,Economy,MT-ECON-G2P3-2-003,MCQ,L2,medium,first_time,false,Country simultaneously imports and exports same product
APPSC-G2-2025-P2-014,APPSC,2025,paper2,14,Economy,MT-ECON-G2P3-3-001,MCQ,L3,hard,first_time,true,GST Council constitutional provisions correct statements
APPSC-G2-2025-P2-015,APPSC,2025,paper2,15,Economy,MT-ECON-G2P3-2-003,MCQ,L3,medium,first_time,true,New payment settlement framework Foreign Trade Policy 2023
APPSC-G2-2025-P2-016,APPSC,2025,paper2,16,Economy,MT-AP_ECON-G2P3-5-002,MCQ,L2,easy,first_time,false,India largest producer of milk and fruits vegetables
APPSC-G2-2025-P2-017,APPSC,2025,paper2,17,Economy,MT-ECON-G2P3-2-001,MCQ,L2,medium,first_time,false,Challenges India faces managing oil consumption
APPSC-G2-2025-P2-018,APPSC,2025,paper2,18,Economy,MT-ECON-G2P3-4-005,MCQ,L2,medium,first_time,false,Impact of GNP deflator on purchasing power of money
APPSC-G2-2025-P2-019,APPSC,2025,paper2,19,Economy,MT-AP_ECON-G2P3-5-004,MCQ,L2,medium,first_time,true,Union Budget 2024-25 industrial nodes Visakhapatnam-Chennai corridor
APPSC-G2-2025-P2-020,APPSC,2025,paper2,20,Economy,MT-ECON-G2P3-1-005,MCQ,L3,medium,first_time,true,PURVODAYA scheme correct statements
APPSC-G2-2025-P2-021,APPSC,2025,paper2,21,Economy,MT-ECON-G2P3-3-001,MCQ,L3,medium,first_time,true,Purpose of RBI 49 fine-tuning operations FY 2024
APPSC-G2-2025-P2-022,APPSC,2025,paper2,22,Economy,MT-ECON-G2P3-3-001,MCQ,L2,medium,first_time,false,Components of RBI Foreign Exchange Reserves
APPSC-G2-2025-P2-023,APPSC,2025,paper2,23,Economy,MT-ECON-G2P3-4-003,MCQ,L2,easy,first_time,false,Organization estimating National MPI
APPSC-G2-2025-P2-024,APPSC,2025,paper2,24,Economy,MT-ECON-G2P3-2-001,MCQ,L2,medium,first_time,false,1991 BOP crisis characteristics
APPSC-G2-2025-P2-025,APPSC,2025,paper2,25,Economy,MT-ECON-G2P3-2-002,MCQ,L3,medium,first_time,false,Industrial Policy 1991 mandatory convertible clause
APPSC-G2-2025-P2-026,APPSC,2025,paper2,26,Economy,MT-ECON-G2P3-4-003,MCQ,L2,easy,first_time,true,Bharat Rice subsidized price per kg
APPSC-G2-2025-P2-027,APPSC,2025,paper2,27,Economy,MT-AP_ECON-G2P3-5-002,MCQ,L2,medium,first_time,true,Credit Guarantee Scheme for Livestock Sector launched by
APPSC-G2-2025-P2-028,APPSC,2025,paper2,28,Economy,MT-ECON-G2P3-4-003,MCQ,L2,easy,first_time,true,Jal Jeevan Mission tap water connection rural household
APPSC-G2-2025-P2-029,APPSC,2025,paper2,29,Economy,MT-ECON-G2P3-2-001,MCQ,L2,easy,first_time,false,Post-reform economy shift towards global integration
APPSC-G2-2025-P2-030,APPSC,2025,paper2,30,Economy,MT-ECON-G2P3-4-001,MCQ,L3,medium,first_time,true,India real GDP grew 8.2% FY24 assertion reason
APPSC-G2-2025-P2-031,APPSC,2025,paper2,31,Economy,MT-ECON-G2P3-4-005,MCQ,L3,hard,first_time,false,Factors contributing to stagflation in Indian economy
APPSC-G2-2025-P2-032,APPSC,2025,paper2,32,Economy,MT-ECON-G2P3-2-004,MCQ,L3,medium,first_time,true,FPI statements 2024-25 correct identification
APPSC-G2-2025-P2-033,APPSC,2025,paper2,33,Economy,MT-AP_ECON-G2P3-5-001,MCQ,L2,medium,first_time,true,Match AP sectors with GVA growth rates 2023-24
APPSC-G2-2025-P2-034,APPSC,2025,paper2,34,Economy,MT-ECON-G2P3-3-001,MCQ,L3,medium,first_time,false,RBI mechanism not used for exchange rate volatility
APPSC-G2-2025-P2-035,APPSC,2025,paper2,35,Economy,MT-AP_ECON-G2P3-5-006,MCQ,L2,medium,first_time,true,AP public debt percentage of GSDP 2024-25
APPSC-G2-2025-P2-036,APPSC,2025,paper2,36,Economy,MT-ECON-G2P3-3-001,MCQ,L3,medium,first_time,false,High-power money supply measurement by RBI
APPSC-G2-2025-P2-037,APPSC,2025,paper2,37,Economy,MT-ECON-G2P3-4-001,MCQ,L2,easy,first_time,false,Not a method of National Income measurement
APPSC-G2-2025-P2-038,APPSC,2025,paper2,38,Economy,MT-ECON-G2P3-3-001,MCQ,L2,medium,first_time,true,No GST on which items
APPSC-G2-2025-P2-039,APPSC,2025,paper2,39,Economy,MT-ECON-G2P3-2-004,MCQ,L3,medium,first_time,true,FDI trend in India per Economic Survey 2023
APPSC-G2-2025-P2-040,APPSC,2025,paper2,40,Economy,MT-ECON-G2P3-4-001,MCQ,L2,easy,first_time,false,Balance of payments includes which accounts
APPSC-G2-2025-P2-041,APPSC,2025,paper2,41,Economy,MT-ECON-G2P3-3-004,MCQ,L3,medium,first_time,true,SEBI T+0 settlement goals
APPSC-G2-2025-P2-042,APPSC,2025,paper2,42,Economy,MT-AP_ECON-G2P3-5-001,MCQ,L2,medium,first_time,true,All India vs AP per capita income 2023-24
APPSC-G2-2025-P2-043,APPSC,2025,paper2,43,Economy,MT-AP_ECON-G2P3-5-004,MCQ,L2,medium,first_time,true,Central Institutes under AP Reorganization Act 2014 matching
APPSC-G2-2025-P2-044,APPSC,2025,paper2,44,Economy,MT-ECON-G2P3-4-001,MCQ,L3,medium,first_time,false,BOP disequilibrium correction measure not typically used
APPSC-G2-2025-P2-045,APPSC,2025,paper2,45,Economy,MT-ECON-G2P3-3-001,MCQ,L3,hard,first_time,true,Standing Deposit Facility enhances RBI liquidity management
APPSC-G2-2025-P2-046,APPSC,2025,paper2,46,Economy,MT-AP_ECON-G2P3-5-004,MCQ,L2,medium,first_time,true,Railway project Amaravati incorrect statement
APPSC-G2-2025-P2-047,APPSC,2025,paper2,47,Economy,MT-ECON-G2P3-2-001,MCQ,L2,medium,first_time,true,Reforms improving Ease of Doing Business in India
APPSC-G2-2025-P2-048,APPSC,2025,paper2,48,Economy,MT-ECON-G2P3-4-004,MCQ,L2,easy,first_time,false,Unemployment classification correlated with agriculture
APPSC-G2-2025-P2-049,APPSC,2025,paper2,49,Economy,MT-ECON-G2P3-4-005,MCQ,L2,medium,first_time,false,GDP deflator as measure of inflation ratio
APPSC-G2-2025-P2-050,APPSC,2025,paper2,50,Economy,MT-AP_ECON-G2P3-5-002,MCQ,L2,medium,first_time,true,Gokul Gram Project cattle breeding farm district
APPSC-G2-2025-P2-051,APPSC,2025,paper2,51,Economy,MT-ECON-G2P3-2-001,MCQ,L2,medium,first_time,false,Globalization impact on India not true statement
APPSC-G2-2025-P2-052,APPSC,2025,paper2,52,Economy,MT-AP_ECON-G2P3-5-007,MCQ,L2,medium,first_time,false,Rytu Bazaars in AP incorrect statement
APPSC-G2-2025-P2-053,APPSC,2025,paper2,53,Economy,MT-ECON-G2P3-4-004,MCQ,L2,medium,first_time,false,NSO methodology for measuring unemployment rate
APPSC-G2-2025-P2-054,APPSC,2025,paper2,54,Economy,MT-ECON-G2P3-1-002,MCQ,L2,medium,first_time,false,Zero-base budgeting definition
APPSC-G2-2025-P2-055,APPSC,2025,paper2,55,Economy,MT-AP_ECON-G2P3-5-003,MCQ,L2,medium,first_time,false,Match SEZ production units with locations
APPSC-G2-2025-P2-056,APPSC,2025,paper2,56,Economy,MT-ECON-G2P3-1-002,MCQ,L2,medium,first_time,false,Non-plan expenditure of central government correct statement
APPSC-G2-2025-P2-057,APPSC,2025,paper2,57,Economy,MT-AP_ECON-G2P3-5-003,MCQ,L2,medium,first_time,false,Match minerals with AP districts where predominantly available
APPSC-G2-2025-P2-058,APPSC,2025,paper2,58,Economy,MT-AP_ECON-G2P3-5-002,MCQ,L2,medium,first_time,false,AP ranking in oil palm and mango productivity statements
APPSC-G2-2025-P2-059,APPSC,2025,paper2,59,Economy,MT-AP_ECON-G2P3-5-003,MCQ,L3,medium,first_time,true,AP Industrial Policy 4.0 2024-29 not a standard incentive
APPSC-G2-2025-P2-060,APPSC,2025,paper2,60,Economy,MT-AP_ECON-G2P3-5-006,MCQ,L3,medium,first_time,true,GoI fiscal deficit RE 2024-25 vs BE 2025-26
APPSC-G2-2025-P2-061,APPSC,2025,paper2,61,Economy,MT-ECON-G2P3-2-002,MCQ,L2,easy,first_time,false,Person with ultimate control over factory under Factories Act
APPSC-G2-2025-P2-062,APPSC,2025,paper2,62,Economy,MT-AP_ECON-G2P3-5-002,MCQ,L2,medium,first_time,false,Match irrigation projects with rivers in AP
APPSC-G2-2025-P2-063,APPSC,2025,paper2,63,Economy,MT-ECON-G2P3-4-002,MCQ,L3,medium,first_time,true,SDG score India 2023-24 and AP category
APPSC-G2-2025-P2-064,APPSC,2025,paper2,64,Economy,MT-AP_ECON-G2P3-5-007,MCQ,L2,medium,first_time,true,Number of RBKs established in AP per 2023-24 survey
APPSC-G2-2025-P2-065,APPSC,2025,paper2,65,Economy,MT-ECON-G2P3-4-001,MCQ,L2,medium,first_time,false,Difference between GDP at factor cost and market prices
APPSC-G2-2025-P2-066,APPSC,2025,paper2,66,Economy,MT-AP_ECON-G2P3-5-001,MCQ,L2,medium,first_time,true,AP and Telangana shares in National GDP FY 2023-24
APPSC-G2-2025-P2-067,APPSC,2025,paper2,67,Economy,MT-AP_ECON-G2P3-5-003,MCQ,L3,medium,first_time,true,AP Industrial Policy 4.0 MSME sector incorrect statement
APPSC-G2-2025-P2-068,APPSC,2025,paper2,68,Economy,MT-ECON-G2P3-3-001,MCQ,L2,medium,first_time,false,Exchange rate false statement identification
APPSC-G2-2025-P2-069,APPSC,2025,paper2,69,Economy,MT-ECON-G2P3-2-003,MCQ,L3,medium,first_time,false,Devaluation and balance of trade assertion reason
APPSC-G2-2025-P2-070,APPSC,2025,paper2,70,Economy,MT-AP_ECON-G2P3-5-003,MCQ,L2,medium,first_time,true,AP Electronics Manufacturing Policy 4.0 targets
APPSC-G2-2025-P2-071,APPSC,2025,paper2,71,Economy,MT-ECON-G2P3-4-001,MCQ,L2,medium,first_time,false,Induced investment due to change in national income
APPSC-G2-2025-P2-072,APPSC,2025,paper2,72,Economy,MT-AP_ECON-G2P3-5-002,MCQ,L3,medium,first_time,true,AP farmers under PMFBY assertion reason
APPSC-G2-2025-P2-073,APPSC,2025,paper2,73,Economy,MT-AP_ECON-G2P3-5-001,MCQ,L2,medium,first_time,true,AP GVA sector wise contribution 2022-23
