micro_topic_id,subject,section,topic,micro_topic,syllabus_ref,group_applicability,depth_level,content_type,topic_category,pyq_frequency,difficulty_trend,prediction_priority,data_confidence,prelims_or_mains,paper
MT-HIST-A1-079,History,Paper-I (A1),EUROPEAN TRADING COMPANIES & BRITISH CONQUEST,"Advent of Europeans — Portuguese — Vasco da Gama (1498), Goa (1510), first European power; Dutch — Pulicat, Masulipatnam, defeated by English; English — East India Company (1600), Surat (1613), Madras (1639), Bombay (1668), Calcutta (1690) (+2 more)",History and Culture of India,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A1-080,History,Paper-I (A1),EUROPEAN TRADING COMPANIES & BRITISH CONQUEST,"Anglo-French Rivalry (Carnatic Wars) — First Carnatic War (1746-48) — Madras captured by French; Second Carnatic War (1749-54) — Dupleix's political strategy; Third Carnatic War (1758-63) — Battle of Wandiwash (1760), French defeat (+1 more)",History and Culture of India,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A1-081,History,Paper-I (A1),EUROPEAN TRADING COMPANIES & BRITISH CONQUEST,"Rise of British Power — Bengal:; Battle of Plassey (1757) — Clive vs. Siraj-ud-Daulah; Battle of Buxar (1764) — Decisive, Diwani rights (+11 more)",History and Culture of India,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A1-082,History,Paper-I (A1),EUROPEAN TRADING COMPANIES & BRITISH CONQUEST,"Governor-Generals & Viceroys (Key policies) — Warren Hastings — Regulating Act (1773), first GG of Bengal; Cornwallis — Permanent Settlement (1793), civil service reforms; Wellesley — Subsidiary Alliance System (+5 more)",History and Culture of India,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A1-083,History,Paper-I (A1),EUROPEAN TRADING COMPANIES & BRITISH CONQUEST,"Land Revenue Systems — Permanent Settlement (Zamindari) — Bengal, fixed revenue to Zamindars; Ryotwari — Madras, Bombay — Direct settlement with cultivators; Mahalwari — NW Provinces — Village-based settlement",History and Culture of India,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A6-001,History,Paper-I (A6),REVOLT OF 1857,"Background & Causes — Political — Doctrine of Lapse, annexations, dethroned rulers; Economic — Drain of wealth, deindustrialization, revenue exploitation; Social — Social legislation seen as interference (Sati abolition, Widow remarriage) (+3 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-002,History,Paper-I (A6),REVOLT OF 1857,"Course of the Revolt — Started at Meerut (10 May 1857) — Mangal Pandey (Barrackpore, March 1857); Delhi — Bahadur Shah Zafar declared emperor; Centers & Leaders: (+7 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-003,History,Paper-I (A6),REVOLT OF 1857,"Suppression — British recaptured Delhi (September 1857); Fall of Lucknow, Kanpur, Jhansi; Guerrilla resistance continued till 1859",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-004,History,Paper-I (A6),REVOLT OF 1857,"Causes of Failure — Limited geographical spread; Lack of unified leadership and planning; Loyalty of Sikhs, Gurkhas, Hyderabad Nizam to British (+2 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-005,History,Paper-I (A6),REVOLT OF 1857,Consequences — End of Mughal Empire — Bahadur Shah exiled to Rangoon; Government of India Act 1858 — Crown rule replaces Company; Queen Victoria's Proclamation — Promises of non-interference (+4 more),Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-006,History,Paper-I (A6),REVOLT OF 1857,Significance — First war of Indian independence (V.D. Savarkar's interpretation); National consciousness awakened; Showed need for organized national movement (+1 more),Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A5-001,History,Paper-I (A5),SOCIO-RELIGIOUS REFORM MOVEMENTS (19th-20th CENTURY),"Hindu Reform Movements — Raja Ram Mohan Roy — Brahmo Samaj (1828), Sati abolition, Western education advocate; Dayananda Saraswati — Arya Samaj (1875), ""Back to Vedas"", Shuddhi movement; Swami Vivekananda — Ramakrishna Mission (1897), Chicago speech (1893), practical Vedanta (+3 more)","Salient features of Indian Society, Reform movements",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A5-002,History,Paper-I (A5),SOCIO-RELIGIOUS REFORM MOVEMENTS (19th-20th CENTURY),"Islamic Reform Movements — Sir Syed Ahmad Khan — Aligarh Movement, MAO College (1875), modernization of Muslims; Deoband Movement — Orthodox, anti-British later; Ahmadiyya Movement — Mirza Ghulam Ahmad","Salient features of Indian Society, Reform movements",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A5-003,History,Paper-I (A5),SOCIO-RELIGIOUS REFORM MOVEMENTS (19th-20th CENTURY),Sikh Reform Movement — Singh Sabha Movement — Reform of Sikh practices; Akali Movement — Gurdwara reform,"Salient features of Indian Society, Reform movements",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A5-004,History,Paper-I (A5),SOCIO-RELIGIOUS REFORM MOVEMENTS (19th-20th CENTURY),"Self-Respect & Anti-Caste Movements — Jyotirao Phule — Satya Shodhak Samaj (1873), women's & Shudra education; Narayana Guru — ""One caste, one religion, one God"", Kerala; Periyar (E.V. Ramaswamy Naicker) — Self-Respect Movement, anti-Brahmin, rationalist (+1 more)","Salient features of Indian Society, Reform movements",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A5-005,History,Paper-I (A5),SOCIO-RELIGIOUS REFORM MOVEMENTS (19th-20th CENTURY),"Andhra Pradesh Specific Reforms — Kandukuri Veeresalingam — ""Father of Telugu renaissance""; Widow remarriage, women's education, Telugu prose; Gurajada Apparao — Kanyasulkam (social reform drama) (+2 more)","Salient features of Indian Society, Reform movements",ALL_GROUPS,understanding,dynamic,ap_specific,,,,,prelims,paper1
MT-HIST-A5-006,History,Paper-I (A5),SOCIO-RELIGIOUS REFORM MOVEMENTS (19th-20th CENTURY),"Impact of Reform Movements — Social modernization — Women's rights, education, caste reform; Cultural renaissance — Vernacular literature revival; Political awakening — Foundation for nationalist movement (+1 more)","Salient features of Indian Society, Reform movements",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-HIST-A6-007,History,Paper-I (A6),INDIAN NATIONAL MOVEMENT (FREEDOM STRUGGLE),"Rise of Indian Nationalism — Factors — English education, press, economic exploitation, racial discrimination; Indian National Congress (1885) — A.O. Hume, first session Bombay (W.C. Bonnerjee)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-008,History,Paper-I (A6),INDIAN NATIONAL MOVEMENT (FREEDOM STRUGGLE),"Phase I: Moderate Phase (1885-1905) — Leaders — Dadabhai Naoroji, Gokhale, Pherozeshah Mehta, R.C. Dutt; Methods — Petitions, resolutions, constitutional means; Drain Theory — Dadabhai Naoroji (""Poverty and Un-British Rule in India"") (+1 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-009,History,Paper-I (A6),INDIAN NATIONAL MOVEMENT (FREEDOM STRUGGLE),"Phase II: Extremist Phase (1905-1920) — Leaders — Tilak (""Swaraj is my birthright""), Lala Lajpat Rai, Bipin Chandra Pal; Partition of Bengal (1905) — Swadeshi and Boycott movements; Surat Split (1907) — Moderates vs. Extremists (+5 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-010,History,Paper-I (A6),INDIAN NATIONAL MOVEMENT (FREEDOM STRUGGLE),"Phase III: Gandhian Phase (1920-1947) — Mahatma Gandhi — Philosophy & Methods:; Satyagraha — Truth-force, non-violent resistance; Ahimsa (non-violence), Sarvodaya (welfare of all) (+36 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-011,History,Paper-I (A6),INDIAN NATIONAL MOVEMENT (FREEDOM STRUGGLE),"Other Movements — Peasant Movements — Moplah (1921), Tebhaga (1946), Telangana (1946-51); Tribal Movements — Munda (Birsa Munda), Santhal, Kol; Workers' Movements — AITUC (1920), Bombay textile strikes (+1 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-012,History,Paper-I (A6),INDIAN NATIONAL MOVEMENT (FREEDOM STRUGGLE),"Towards Independence — Cripps Mission (1942) — Failed; Wavell Plan, Shimla Conference (1945); Cabinet Mission (1946) — Three-tier federal structure proposal (+3 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-HIST-A6-013,History,Paper-I (A6),INDIAN NATIONAL MOVEMENT (FREEDOM STRUGGLE),"Post-Independence Consolidation — Integration of Princely States — Sardar Patel, V.P. Menon; Instrument of Accession, Standstill agreements; Hyderabad (Operation Polo), Junagadh, Kashmir (+8 more)",Freedom Struggle – National Movement,ALL_GROUPS,understanding,static,shared_gs,,,,,prelims,paper1
MT-POLT-B1-001,Polity,Paper-I (B1),CONSTITUTIONAL EVOLUTION & SALIENT FEATURES,"Constitutional Development (Pre-Independence) — Regulating Act (1773) — Supreme Court, Governor-General of Bengal; Pitt's India Act (1784) — Board of Control, dual government; Charter Acts (1813, 1833, 1853) — Trade monopoly end, Law Commission (+5 more)",Indian Constitution – Salient features,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B1-002,Polity,Paper-I (B1),CONSTITUTIONAL EVOLUTION & SALIENT FEATURES,"Making of the Constitution — Constituent Assembly — Cabinet Mission (1946), 389 members → 299 after partition; First meeting — 9 Dec 1946, Sachidananda Sinha (interim chairman); Rajendra Prasad — Permanent chairman (+4 more)",Indian Constitution – Salient features,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B1-003,Polity,Paper-I (B1),CONSTITUTIONAL EVOLUTION & SALIENT FEATURES,"Salient Features — Lengthiest written constitution (395 Articles, 8 Schedules originally; now 470+ Articles, 12 Schedules); Blend of rigidity and flexibility; Federal structure with unitary bias (+8 more)",Indian Constitution – Salient features,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B1-004,Polity,Paper-I (B1),CONSTITUTIONAL EVOLUTION & SALIENT FEATURES,"Preamble — ""We, the People of India"" — Source of authority; Keywords — Sovereign, Socialist, Secular, Democratic, Republic; Socialist, Secular — Added by 42nd Amendment (1976) (+6 more)",Indian Constitution – Salient features,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B2-001,Polity,Paper-I (B2),"FUNDAMENTAL RIGHTS (Part III, Articles 12-35)","Right to Equality (Articles 14-18) — Art 14 — Equality before law + Equal protection of laws; Art 15 — Prohibition of discrimination (religion, race, caste, sex, place of birth); Art 16 — Equal opportunity in public employment (+2 more)","Fundamental Rights and Duties, Directive Principles",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B2-002,Polity,Paper-I (B2),"FUNDAMENTAL RIGHTS (Part III, Articles 12-35)","Right to Freedom (Articles 19-22) — Art 19 — Six freedoms (speech, assembly, association, movement, residence, profession); Reasonable restrictions under Art 19(2)-(6); Art 20 — Protection against conviction (ex post facto, double jeopardy, self-incrimination) (+3 more)","Fundamental Rights and Duties, Directive Principles",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B2-003,Polity,Paper-I (B2),"FUNDAMENTAL RIGHTS (Part III, Articles 12-35)","Right Against Exploitation (Articles 23-24) — Art 23 — Prohibition of traffic in human beings and forced labor; Art 24 — Prohibition of child labor (factories, mines, hazardous jobs) below 14 years","Fundamental Rights and Duties, Directive Principles",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B2-004,Polity,Paper-I (B2),"FUNDAMENTAL RIGHTS (Part III, Articles 12-35)","Right to Freedom of Religion (Articles 25-28) — Art 25 — Freedom of conscience, free profession, practice, propagation; Art 26 — Freedom to manage religious affairs; Art 27 — Freedom from taxation for religious promotion (+1 more)","Fundamental Rights and Duties, Directive Principles",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B2-005,Polity,Paper-I (B2),"FUNDAMENTAL RIGHTS (Part III, Articles 12-35)",Cultural & Educational Rights (Articles 29-30) — Art 29 — Protection of interests of minorities; Art 30 — Right of minorities to establish and administer educational institutions,"Fundamental Rights and Duties, Directive Principles",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B2-006,Polity,Paper-I (B2),"FUNDAMENTAL RIGHTS (Part III, Articles 12-35)","Right to Constitutional Remedies (Article 32) — Art 32 — Right to move Supreme Court (Ambedkar: ""Heart and Soul of Constitution""); Five writs — Habeas Corpus, Mandamus, Prohibition, Certiorari, Quo Warranto; Art 226 — High Court writs (wider scope than Art 32)","Fundamental Rights and Duties, Directive Principles",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B2-007,Polity,Paper-I (B2),"FUNDAMENTAL RIGHTS (Part III, Articles 12-35)","Right to Property (Removed) — Originally Art 31 — Removed by 44th Amendment (1978); Now Art 300A — Legal right, not fundamental right","Fundamental Rights and Duties, Directive Principles",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B3-001,Polity,Paper-I (B3),DIRECTIVE PRINCIPLES & FUNDAMENTAL DUTIES,"Directive Principles of State Policy (Part IV, Articles 36-51) — Non-justiciable but fundamental in governance; Classification:; Socialist — Art 38 (social order), Art 39 (equal pay, resources), Art 41 (right to work), Art 42 (maternity), Art 43 (living wage), Art 47 (nutrition, health) (+4 more)","Union and State Executive, Legislature, Judiciary",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B3-002,Polity,Paper-I (B3),DIRECTIVE PRINCIPLES & FUNDAMENTAL DUTIES,"Fundamental Duties (Part IVA, Article 51A) — Added by 42nd Amendment (1976) — Swaran Singh Committee; 11 duties (11th added by 86th Amendment — education duty for parents); Key duties — Abide by Constitution, National flag/anthem respect, defend nation, promote harmony, protect environment, develop scientific temper, safeguard public property","Union and State Executive, Legislature, Judiciary",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B3-003,Polity,Paper-I (B3),DIRECTIVE PRINCIPLES & FUNDAMENTAL DUTIES,"Relationship: FR, DPSP, FD — FR — Negative obligations on state (shall not do); DPSP — Positive obligations on state (shall do); FD — Obligations on citizens (+1 more)","Union and State Executive, Legislature, Judiciary",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B4-001,Polity,Paper-I (B4),"UNION & STATE GOVERNMENT — EXECUTIVE, LEGISLATURE, JUDICIARY","President of India — Election — Electoral college (elected MPs + MLAs), proportional representation; Qualifications, Term (5 years), Impeachment (Art 61); Powers — Executive, Legislative, Judicial, Emergency, Diplomatic, Military (+2 more)","Federal Structure, Centre-State relations",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B4-002,Polity,Paper-I (B4),"UNION & STATE GOVERNMENT — EXECUTIVE, LEGISLATURE, JUDICIARY","Vice-President — Election — MPs of both houses, Ex-officio Chairman of Rajya Sabha; Becomes Acting President when vacancy","Federal Structure, Centre-State relations",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B4-003,Polity,Paper-I (B4),"UNION & STATE GOVERNMENT — EXECUTIVE, LEGISLATURE, JUDICIARY","Prime Minister & Council of Ministers — PM — Head of government, leader of majority in Lok Sabha; Council — Cabinet, Ministers of State, Deputy Ministers; Collective responsibility (Art 75) (+1 more)","Federal Structure, Centre-State relations",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B4-004,Polity,Paper-I (B4),"UNION & STATE GOVERNMENT — EXECUTIVE, LEGISLATURE, JUDICIARY",Parliament — Lok Sabha (House of the People):; 545 members (now 543 elected + 2 nominated Anglo-Indians abolished in 2020); Term — 5 years (can be dissolved earlier) (+17 more),"Federal Structure, Centre-State relations",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B4-005,Polity,Paper-I (B4),"UNION & STATE GOVERNMENT — EXECUTIVE, LEGISLATURE, JUDICIARY","State Legislature — Governor — Appointed by President, Constitutional head; Discretionary powers — Reservation of bills, Report on constitutional breakdown; Role controversy — G2M specific (Center-State relations) (+3 more)","Federal Structure, Centre-State relations",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B4-006,Polity,Paper-I (B4),"UNION & STATE GOVERNMENT — EXECUTIVE, LEGISLATURE, JUDICIARY","Judiciary — Supreme Court:; Chief Justice + other judges (currently 34); Original, Appellate, Advisory jurisdiction (+14 more)","Federal Structure, Centre-State relations",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B5-001,Polity,Paper-I (B5),FEDERAL STRUCTURE & CENTER-STATE RELATIONS,"Distribution of Powers — Union List (98 subjects) — Defence, Atomic energy, Foreign affairs, Currency; State List (59 subjects) — Public order, Police, Health, Agriculture, Land; Concurrent List (52 subjects) — Criminal law, Forests, Education, Marriage (+1 more)",Constitutional and Statutory Bodies,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B5-002,Polity,Paper-I (B5),FEDERAL STRUCTURE & CENTER-STATE RELATIONS,"Legislative Relations — Union predominance — Art 249 (national interest), Art 250 (emergency), Art 252 (consent); Governor's role in bill passage — Assent, Withhold, Reserve for President",Constitutional and Statutory Bodies,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B5-003,Polity,Paper-I (B5),FEDERAL STRUCTURE & CENTER-STATE RELATIONS,"Administrative Relations — Art 256-263 — Union directives to states; All-India Services (IAS, IPS, IFoS) — Serve both Centre and States; Inter-State Council (Art 263)",Constitutional and Statutory Bodies,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B5-004,Polity,Paper-I (B5),FEDERAL STRUCTURE & CENTER-STATE RELATIONS,"Financial Relations — Tax distribution — Finance Commission (Art 280) recommendations; Grants-in-aid (Art 275, 282); GST Council — Art 279A (cooperative federalism in taxation) (+1 more)",Constitutional and Statutory Bodies,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B5-005,Polity,Paper-I (B5),FEDERAL STRUCTURE & CENTER-STATE RELATIONS,"Center-State Reform Commissions — Sarkaria Commission (1983-88) — Recommended strengthening ISC, Governor reforms; M.M. Punchchi Commission (2007-10) — Governor appointment reform, Art 356 curbs; Rajmannar Committee (Tamil Nadu, 1969) — State autonomy demands",Constitutional and Statutory Bodies,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B5-006,Polity,Paper-I (B5),FEDERAL STRUCTURE & CENTER-STATE RELATIONS,"Emergency Provisions — Art 352 — National Emergency (War, External aggression, Armed rebellion); 44th Amendment — ""Armed rebellion"" replaces ""internal disturbance""; Art 356 — President's Rule (State emergency / Constitutional machinery failure) (+2 more)",Constitutional and Statutory Bodies,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B6-001,Polity,Paper-I (B6),LOCAL SELF-GOVERNMENT (PANCHAYATI RAJ & MUNICIPALITIES),"Evolution — Balwant Rai Mehta Committee (1957) — Three-tier Panchayati Raj; Ashok Mehta Committee (1977) — Two-tier, direct elections, constitutional status; G.V.K. Rao Committee (1985), L.M. Singhvi Committee (1986)","Local Self Government – Panchayati Raj, Municipalities",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B6-002,Polity,Paper-I (B6),LOCAL SELF-GOVERNMENT (PANCHAYATI RAJ & MUNICIPALITIES),"73rd Constitutional Amendment Act (1992) — Panchayats — Part IX (Art 243-243O); Three-tier structure — Gram Panchayat, Panchayat Samiti/Block, Zila Parishad; Direct elections to all tiers (+4 more)","Local Self Government – Panchayati Raj, Municipalities",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B6-003,Polity,Paper-I (B6),LOCAL SELF-GOVERNMENT (PANCHAYATI RAJ & MUNICIPALITIES),"74th Constitutional Amendment Act (1992) — Municipalities — Part IXA (Art 243P-243ZG); Three types — Nagar Panchayat, Municipal Council, Municipal Corporation; Ward committees, Direct elections (+3 more)","Local Self Government – Panchayati Raj, Municipalities",ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B7-001,Polity,Paper-I (B7),CONSTITUTIONAL & STATUTORY BODIES,"Bodies: — Election Commission (Art 324) — CEC + ECs, free & fair elections; UPSC (Art 315-323) — Recruitment, advisory role; Finance Commission (Art 280) — Tax devolution recommendations (+6 more)",Indian Constitution,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B7-002,Polity,Paper-I (B7),CONSTITUTIONAL & STATUTORY BODIES,"Statutory/Regulatory/Quasi-judicial Bodies: — NHRC — Human rights protection; NCSC, NCST, NCW, NCPCR — Specific group protections; CIC (Central Information Commission) — RTI implementation (+5 more)",Indian Constitution,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B8-001,Polity,Paper-I (B8),"RIGHTS ISSUES, GOVERNANCE, E-GOVERNANCE","Rights Issues — Human Rights — NHRC, UDHR, ICCPR, ICESCR; Women's Rights — Domestic Violence Act, POSH Act, Nirbhaya Act, Maternity Benefits; SC/ST Rights — SC/ST Prevention of Atrocities Act, Reservations (+2 more)",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B8-002,Polity,Paper-I (B8),"RIGHTS ISSUES, GOVERNANCE, E-GOVERNANCE","Good Governance — RTI Act 2005 — Transparency, accountability, citizens' empowerment; Citizen's Charter — Service delivery commitment; Social Audit — Community participation in governance monitoring (+2 more)",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B8-003,Polity,Paper-I (B8),"RIGHTS ISSUES, GOVERNANCE, E-GOVERNANCE","Impact of LPG on Governance — Liberalization — Reduced state control, regulatory governance; Privatization — PPP models, disinvestment; Globalization — International standards, WTO compliance",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B8-004,Polity,Paper-I (B8),"RIGHTS ISSUES, GOVERNANCE, E-GOVERNANCE","E-Governance — Digital India Mission — e-services, DigiLocker, UMANG; Aadhaar — Unique identity, DBT; e-Courts, e-filing, online portals (+1 more)",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B9-001,Polity,Paper-I (B9),"ELECTIONS, PARTIES & INTERNATIONAL RELATIONS","Elections & Electoral Reforms — Election Commission — Structure, functions, Model Code of Conduct; Electoral system — FPTP (Lok Sabha/Vidhan Sabha), Proportional (RS/President); EVM, VVPAT, NOTA (+2 more)",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B9-002,Polity,Paper-I (B9),"ELECTIONS, PARTIES & INTERNATIONAL RELATIONS","Indian Political Parties — Recognition — National (6% votes in 4+ states), State parties; Multi-party system — INC, BJP, CPI(M), BSP, NCP, TMC, etc.; Regional parties — TDP, YSRCP, DMK, AIADMK, SP, JD(U) (+1 more)",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B9-003,Polity,Paper-I (B9),"ELECTIONS, PARTIES & INTERNATIONAL RELATIONS","India's Foreign Policy — Panchsheel (Five Principles of Peaceful Coexistence); Non-Alignment Movement (NAM) — Nehru, Nasser, Tito; Look East / Act East Policy (+2 more)",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-POLT-B9-004,Polity,Paper-I (B9),"ELECTIONS, PARTIES & INTERNATIONAL RELATIONS","International Organizations — UN — Structure (GA, SC, ICJ, ECOSOC), India's bid for permanent UNSC seat; WTO — TRIPS, TRIMS, Agriculture Agreement; IMF, World Bank — Bretton Woods institutions (+1 more)",Indian Constitution,ALL_GROUPS,understanding,dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C1-001,Economy,Paper-I (C1),BASIC CHARACTERISTICS & ECONOMIC PLANNING,"Indian Economy as Developing Economy — Mixed economy — Public + Private sectors; Low per capita income, Agrarian economy transitioning; Demographic dividend — Large young population (+2 more)",Indian Economy – Growth and Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C1-002,Economy,Paper-I (C1),BASIC CHARACTERISTICS & ECONOMIC PLANNING,"Economic Planning — Planning Commission (1950-2014) — Five Year Plans; Key Plans: 1st (agriculture), 2nd (Mahalanobis model, heavy industry), Green Revolution (3rd-5th), Liberalization (8th onwards); NITI Aayog (2015-present) (+3 more)",Indian Economy – Growth and Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C1-003,Economy,Paper-I (C1),BASIC CHARACTERISTICS & ECONOMIC PLANNING,"National Income — Concepts — GDP, GNP, NDP, NNP, Per Capita Income; GDP at Market Price vs Factor Cost; Nominal vs Real GDP (+3 more)",Indian Economy – Growth and Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C1-004,Economy,Paper-I (C1),BASIC CHARACTERISTICS & ECONOMIC PLANNING,"Growth & Development — Economic Growth vs Economic Development; Inclusive Growth — Growth with equity; Sustainable Development — Balancing economic, social, environmental goals (+1 more)",Indian Economy – Growth and Development,ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C2-001,Economy,Paper-I (C2),"POVERTY, UNEMPLOYMENT & DEMOGRAPHICS","Poverty — Poverty line — Tendulkar Committee, Rangarajan Committee; Multi-dimensional poverty — UNDP MPI; Rural vs Urban poverty (+2 more)","Economic Reforms since 1991, Liberalization",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C2-002,Economy,Paper-I (C2),"POVERTY, UNEMPLOYMENT & DEMOGRAPHICS","Unemployment — Types — Structural, Cyclical, Seasonal, Disguised, Frictional; Measurement — NSSO/PLFS surveys; Youth unemployment crisis (+2 more)","Economic Reforms since 1991, Liberalization",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
MT-ECON-C2-003,Economy,Paper-I (C2),"POVERTY, UNEMPLOYMENT & DEMOGRAPHICS","Demographics — Population trends — Census data, growth rate declining; Demographic transition — Stage analysis; Sex ratio, Literacy, Urbanization trends (+2 more)","Economic Reforms since 1991, Liberalization",ALL_GROUPS,understanding,static+dynamic,shared_gs,,,,,prelims,paper1
